t,value
1741049888,0
1741049889,0
1741049890,0
1741049891,0
1741049893,0
1741049894,0
1741049895,0
1741049896,0
1741049897,0
1741049898,0
1741049899,0
1741049900,0
1741049901,0
1741049902,0
1741049903,0
1741049904,0
1741049905,0
1741049906,0
1741049907,0
1741049908,0
1741049909,0
1741049910,0
1741049911,0
1741049912,0
1741049913,0
1741049914,0
1741049915,0
1741049916,0
1741049917,0
1741049918,0
1741049919,0
1741049920,0
1741049921,0
1741049922,0
1741049923,0
1741049924,0
1741049925,0
1741049926,0
1741049927,0
1741049928,0
1741049929,0
1741049930,0
1741049931,16
1741049932,36
1741049933,36
1741049934,36
1741049935,56
1741049936,56
1741049937,56
1741049938,74
1741049938,74
1741049938,74
1741049938,74
