t,value
1741050730,0
1741050732,0
1741050733,0
1741050734,0
1741050735,0
1741050736,0
1741050737,0
1741050738,0
1741050739,0
1741050740,0
1741050741,0
1741050742,0
1741050743,0
1741050744,0
1741050745,0
1741050746,0
1741050747,0
1741050748,0
1741050749,0
1741050750,0
1741050751,0
1741050752,0
1741050753,0
1741050754,2086
1741050755,2086
1741050756,2086
1741050757,2086
1741050758,2086
1741050759,2086
1741050760,2086
1741050761,2086
1741050762,2086
1741050763,2086
1741050764,18972
1741050765,18972
1741050766,637277
1741050767,637277
1741050768,637277
1741050769,1082304
1741050770,1082304
1741050770,1082304
1741050770,1082304
