t,value
1741050029,0
1741050030,0
1741050031,0
1741050032,0
1741050033,0
1741050034,0
1741050035,0
1741050036,0
1741050037,0
1741050038,0
1741050039,0
1741050040,0
1741050041,0
1741050042,0
1741050043,0
1741050044,0
1741050045,0
1741050046,0
1741050047,0
1741050048,0
1741050049,0
1741050050,0
1741050051,0
1741050052,0
1741050053,0
1741050054,0
1741050055,0
1741050056,0
1741050057,0
1741050058,0
1741050059,0
1741050060,0
1741050061,0
1741050063,11
1741050064,11
1741050065,11
1741050066,11
1741050067,11
1741050068,11
1741050069,16
1741050070,16
1741050071,16
1741050072,16
1741050073,16
1741050074,16
1741050075,16
1741050076,17
1741050077,17
1741050078,17
1741050079,17
1741050079,0
1741050079,0
